순위,지역,년도,성별,이름,비율,건수
9,인천광역시,2017,남성,주원,주원(4.61%),13
13,인천광역시,2017,남성,시우,시우(4.26%),12
14,인천광역시,2017,남성,재현,재현(3.90%),11
14,인천광역시,2017,남성,정민,정민(3.90%),11
14,인천광역시,2017,남성,준호,준호(3.90%),11
14,인천광역시,2017,남성,지훈,지훈(3.90%),11
18,인천광역시,2017,남성,승우,승우(3.55%),10
18,인천광역시,2017,남성,재원,재원(3.55%),10
18,인천광역시,2017,남성,지호,지호(3.55%),10
19,인천광역시,2017,남성,기타,기타(85.97%),"1,728"
1,광주광역시,2017,남성,민준,민준(11.28%),22
2,광주광역시,2017,남성,도현,도현(8.72%),17
3,광주광역시,2017,남성,지훈,지훈(8.21%),16
4,광주광역시,2017,남성,도윤,도윤(5.64%),11
4,광주광역시,2017,남성,서준,서준(5.64%),11
4,광주광역시,2017,남성,지호,지호(5.64%),11
7,광주광역시,2017,남성,민성,민성(4.62%),9
7,광주광역시,2017,남성,정민,정민(4.62%),9
7,광주광역시,2017,남성,정우,정우(4.62%),9
7,광주광역시,2017,남성,주원,주원(4.62%),9
11,광주광역시,2017,남성,승현,승현(4.10%),8
11,광주광역시,2017,남성,재원,재원(4.10%),8
11,광주광역시,2017,남성,현우,현우(4.10%),8
11,광주광역시,2017,남성,현준,현준(4.10%),8
15,광주광역시,2017,남성,시우,시우(3.59%),7
15,광주광역시,2017,남성,윤우,윤우(3.59%),7
15,광주광역시,2017,남성,준우,준우(3.59%),7
18,광주광역시,2017,남성,경민,경민(3.08%),6
18,광주광역시,2017,남성,정현,정현(3.08%),6
18,광주광역시,2017,남성,진우,진우(3.08%),6
19,광주광역시,2017,남성,기타,기타(84.61%),"1,072"
1,대전광역시,2017,남성,서준,서준(7.94%),15
1,대전광역시,2017,남성,주원,주원(7.94%),15
3,대전광역시,2017,남성,도윤,도윤(6.35%),12
3,대전광역시,2017,남성,정우,정우(6.35%),12
5,대전광역시,2017,남성,준서,준서(5.82%),11
5,대전광역시,2017,남성,지원,지원(5.82%),11
7,대전광역시,2017,남성,하준,하준(5.29%),10
7,대전광역시,2017,남성,현우,현우(5.29%),10
9,대전광역시,2017,남성,민수,민수(4.76%),9
9,대전광역시,2017,남성,지훈,지훈(4.76%),9
9,대전광역시,2017,남성,태윤,태윤(4.76%),9
12,대전광역시,2017,남성,민준,민준(4.23%),8
12,대전광역시,2017,남성,승우,승우(4.23%),8
12,대전광역시,2017,남성,준영,준영(4.23%),8
15,대전광역시,2017,남성,건우,건우(3.70%),7
15,대전광역시,2017,남성,도현,도현(3.70%),7
15,대전광역시,2017,남성,도훈,도훈(3.70%),7
15,대전광역시,2017,남성,승현,승현(3.70%),7
15,대전광역시,2017,남성,우진,우진(3.70%),7
15,대전광역시,2017,남성,현준,현준(3.70%),7
16,대전광역시,2017,남성,기타,기타(85.26%),"1,093"
1,울산광역시,2017,남성,민준,민준(9.23%),18
2,울산광역시,2017,남성,민규,민규(7.69%),15
3,울산광역시,2017,남성,건우,건우(6.67%),13
3,울산광역시,2017,남성,지훈,지훈(6.67%),13
5,울산광역시,2017,남성,도윤,도윤(5.64%),11
5,울산광역시,2017,남성,정현,정현(5.64%),11
7,울산광역시,2017,남성,도건,도건(5.13%),10
7,울산광역시,2017,남성,승우,승우(5.13%),10
7,울산광역시,2017,남성,재현,재현(5.13%),10
7,울산광역시,2017,남성,현우,현우(5.13%),10
11,울산광역시,2017,남성,정우,정우(4.62%),9
12,울산광역시,2017,남성,지호,지호(4.10%),8
12,울산광역시,2017,남성,지환,지환(4.10%),8
14,울산광역시,2017,남성,건호,건호(3.59%),7
14,울산광역시,2017,남성,동현,동현(3.59%),7
14,울산광역시,2017,남성,민성,민성(3.59%),7
14,울산광역시,2017,남성,서준,서준(3.59%),7
14,울산광역시,2017,남성,예준,예준(3.59%),7
14,울산광역시,2017,남성,주원,주원(3.59%),7
14,울산광역시,2017,남성,태윤,태윤(3.59%),7
15,울산광역시,2017,남성,기타,기타(84.00%),"1,024"
1,세종특별자치시,2017,남성,도현,도현(9.52%),4
2,세종특별자치시,2017,남성,건우,건우(7.14%),3
2,세종특별자치시,2017,남성,민규,민규(7.14%),3
2,세종특별자치시,2017,남성,승민,승민(7.14%),3
2,세종특별자치시,2017,남성,준우,준우(7.14%),3
2,세종특별자치시,2017,남성,지호,지호(7.14%),3
7,세종특별자치시,2017,남성,동현,동현(4.76%),2
7,세종특별자치시,2017,남성,민찬,민찬(4.76%),2
7,세종특별자치시,2017,남성,서준,서준(4.76%),2
7,세종특별자치시,2017,남성,성민,성민(4.76%),2
7,세종특별자치시,2017,남성,성주,성주(4.76%),2
7,세종특별자치시,2017,남성,승우,승우(4.76%),2
7,세종특별자치시,2017,남성,승헌,승헌(4.76%),2
7,세종특별자치시,2017,남성,용현,용현(4.76%),2
7,세종특별자치시,2017,남성,진우,진우(4.76%),2
16,세종특별자치시,2017,남성,대겸,대겸(2.38%),1
16,세종특별자치시,2017,남성,민형,민형(2.38%),1
16,세종특별자치시,2017,남성,민호,민호(2.38%),1
16,세종특별자치시,2017,남성,삼두,삼두(2.38%),1
16,세종특별자치시,2017,남성,석원,석원(2.38%),1
17,세종특별자치시,2017,남성,기타,기타(76.92%),140
1,경기도,2017,남성,민준,민준(7.24%),82
2,경기도,2017,남성,서준,서준(6.53%),74
3,경기도,2017,남성,현우,현우(6.35%),72
4,경기도,2017,남성,지훈,지훈(6.18%),70
5,경기도,2017,남성,정우,정우(5.83%),66
6,경기도,2017,남성,도현,도현(5.74%),65
7,경기도,2017,남성,도윤,도윤(5.38%),61
7,경기도,2017,남성,우진,우진(5.38%),61
9,경기도,2017,남성,주원,주원(4.94%),56
10,경기도,2017,남성,민재,민재(4.77%),54
11,경기도,2017,남성,건우,건우(4.50%),51
11,경기도,2017,남성,진우,진우(4.50%),51
13,경기도,2017,남성,승민,승민(4.41%),50
14,경기도,2017,남성,승현,승현(4.24%),48
14,경기도,2017,남성,시우,시우(4.24%),48
16,경기도,2017,남성,지호,지호(4.15%),47
17,경기도,2017,남성,재현,재현(4.06%),46
17,경기도,2017,남성,준우,준우(4.06%),46
19,경기도,2017,남성,재원,재원(3.80%),43
20,경기도,2017,남성,동현,동현(3.71%),42
21,경기도,2017,남성,기타,기타(86.85%),"7,485"
1,강원도,2017,남성,우진,우진(8.21%),17
1,강원도,2017,남성,준우,준우(8.21%),17
3,강원도,2017,남성,정우,정우(7.73%),16
4,강원도,2017,남성,민준,민준(6.76%),14
5,강원도,2017,남성,민재,민재(6.28%),13
6,강원도,2017,남성,건우,건우(5.80%),12
6,강원도,2017,남성,도윤,도윤(5.80%),12
6,강원도,2017,남성,지훈,지훈(5.80%),12
9,강원도,2017,남성,재원,재원(5.31%),11
10,강원도,2017,남성,승우,승우(4.35%),9
11,강원도,2017,남성,민수,민수(3.86%),8
11,강원도,2017,남성,서준,서준(3.86%),8
11,강원도,2017,남성,주현,주현(3.86%),8
11,강원도,2017,남성,현우,현우(3.86%),8
15,강원도,2017,남성,동현,동현(3.38%),7
15,강원도,2017,남성,범준,범준(3.38%),7
15,강원도,2017,남성,승현,승현(3.38%),7
15,강원도,2017,남성,지호,지호(3.38%),7
15,강원도,2017,남성,지환,지환(3.38%),7
15,강원도,2017,남성,태윤,태윤(3.38%),7
16,강원도,2017,남성,기타,기타(86.39%),"1,314"
1,충청북도,2017,남성,지훈,지훈(8.63%),22
2,충청북도,2017,남성,민준,민준(7.84%),20
3,충청북도,2017,남성,건우,건우(7.06%),18
4,충청북도,2017,남성,현우,현우(6.27%),16
5,충청북도,2017,남성,성민,성민(5.88%),15
6,충청북도,2017,남성,도현,도현(5.49%),14
6,충청북도,2017,남성,정우,정우(5.49%),14
8,충청북도,2017,남성,서준,서준(5.10%),13
8,충청북도,2017,남성,진우,진우(5.10%),13
10,충청북도,2017,남성,주원,주원(4.71%),12
11,충청북도,2017,남성,도윤,도윤(4.31%),11
11,충청북도,2017,남성,승우,승우(4.31%),11
11,충청북도,2017,남성,원준,원준(4.31%),11
14,충청북도,2017,남성,동현,동현(3.92%),10
14,충청북도,2017,남성,태윤,태윤(3.92%),10
16,충청북도,2017,남성,선우,선우(3.53%),9
16,충청북도,2017,남성,윤호,윤호(3.53%),9
16,충청북도,2017,남성,정민,정민(3.53%),9
16,충청북도,2017,남성,준서,준서(3.53%),9
16,충청북도,2017,남성,준우,준우(3.53%),9
17,충청북도,2017,남성,기타,기타(86.22%),"1,596"
1,충청남도,2017,남성,민준,민준(9.72%),31
2,충청남도,2017,남성,정우,정우(7.84%),25
3,충청남도,2017,남성,도윤,도윤(7.52%),24
4,충청남도,2017,남성,지훈,지훈(6.27%),20
5,충청남도,2017,남성,승우,승우(5.64%),18
6,충청남도,2017,남성,건우,건우(4.70%),15
6,충청남도,2017,남성,우진,우진(4.70%),15
6,충청남도,2017,남성,재원,재원(4.70%),15
6,충청남도,2017,남성,준영,준영(4.70%),15
10,충청남도,2017,남성,도현,도현(4.39%),14
10,충청남도,2017,남성,민재,민재(4.39%),14
10,충청남도,2017,남성,서준,서준(4.39%),14
13,충청남도,2017,남성,민규,민규(4.08%),13
13,충청남도,2017,남성,승현,승현(4.08%),13
13,충청남도,2017,남성,주원,주원(4.08%),13
13,충청남도,2017,남성,현우,현우(4.08%),13
17,충청남도,2017,남성,동현,동현(3.76%),12
17,충청남도,2017,남성,민성,민성(3.76%),12
17,충청남도,2017,남성,현준,현준(3.76%),12
20,충청남도,2017,남성,강민,강민(3.45%),11
21,충청남도,2017,남성,기타,기타(85.05%),"1,815"
1,전라북도,2017,남성,도현,도현(10.21%),24
2,전라북도,2017,남성,민준,민준(9.36%),22
3,전라북도,2017,남성,재원,재원(6.81%),16
4,전라북도,2017,남성,건우,건우(5.96%),14
5,전라북도,2017,남성,지훈,지훈(5.53%),13
6,전라북도,2017,남성,도윤,도윤(5.11%),12
6,전라북도,2017,남성,서준,서준(5.11%),12
8,전라북도,2017,남성,민성,민성(4.68%),11
8,전라북도,2017,남성,준영,준영(4.68%),11
10,전라북도,2017,남성,도훈,도훈(4.26%),10
10,전라북도,2017,남성,민수,민수(4.26%),10
10,전라북도,2017,남성,선우,선우(4.26%),10
10,전라북도,2017,남성,우진,우진(4.26%),10
10,전라북도,2017,남성,주원,주원(4.26%),10
15,전라북도,2017,남성,준우,준우(3.83%),9
15,전라북도,2017,남성,진우,진우(3.83%),9
15,전라북도,2017,남성,현준,현준(3.83%),9
18,전라북도,2017,남성,성준,성준(3.40%),8
18,전라북도,2017,남성,성현,성현(3.40%),8
20,전라북도,2017,남성,현우,현우(2.98%),7
21,전라북도,2017,남성,기타,기타(86.34%),"1,485"
1,전라남도,2017,남성,도현,도현(6.99%),20
1,전라남도,2017,남성,민준,민준(6.99%),20
1,전라남도,2017,남성,정우,정우(6.99%),20
4,전라남도,2017,남성,현우,현우(6.29%),18
5,전라남도,2017,남성,도윤,도윤(5.94%),17
5,전라남도,2017,남성,승현,승현(5.94%),17
7,전라남도,2017,남성,승우,승우(5.59%),16
8,전라남도,2017,남성,서준,서준(5.24%),15
8,전라남도,2017,남성,선우,선우(5.24%),15
10,전라남도,2017,남성,주원,주원(4.90%),14
10,전라남도,2017,남성,지호,지호(4.90%),14
12,전라남도,2017,남성,지환,지환(4.55%),13
13,전라남도,2017,남성,승민,승민(4.20%),12
13,전라남도,2017,남성,하준,하준(4.20%),12
15,전라남도,2017,남성,우진,우진(3.85%),11
15,전라남도,2017,남성,지훈,지훈(3.85%),11
15,전라남도,2017,남성,진우,진우(3.85%),11
18,전라남도,2017,남성,민재,민재(3.50%),10
18,전라남도,2017,남성,재원,재원(3.50%),10
18,전라남도,2017,남성,정현,정현(3.50%),10
19,전라남도,2017,남성,기타,기타(86.76%),"1,874"
1,경상북도,2017,남성,도윤,도윤(7.71%),31
2,경상북도,2017,남성,건우,건우(6.47%),26
3,경상북도,2017,남성,도현,도현(5.97%),24
3,경상북도,2017,남성,동현,동현(5.97%),24
3,경상북도,2017,남성,주원,주원(5.97%),24
3,경상북도,2017,남성,지훈,지훈(5.97%),24
7,경상북도,2017,남성,민준,민준(5.72%),23
8,경상북도,2017,남성,재원,재원(5.47%),22
8,경상북도,2017,남성,현우,현우(5.47%),22
10,경상북도,2017,남성,민재,민재(4.98%),20
11,경상북도,2017,남성,도훈,도훈(4.48%),18
11,경상북도,2017,남성,민성,민성(4.48%),18
11,경상북도,2017,남성,정우,정우(4.48%),18
14,경상북도,2017,남성,민규,민규(4.23%),17
14,경상북도,2017,남성,재현,재현(4.23%),17
16,경상북도,2017,남성,재윤,재윤(3.98%),16
17,경상북도,2017,남성,선우,선우(3.73%),15
17,경상북도,2017,남성,승민,승민(3.73%),15
19,경상북도,2017,남성,서준,서준(3.48%),14
19,경상북도,2017,남성,태현,태현(3.48%),14
20,경상북도,2017,남성,기타,기타(87.12%),"2,720"
1,경상남도,2017,남성,민준,민준(8.03%),42
2,경상남도,2017,남성,도현,도현(6.12%),32
2,경상남도,2017,남성,현우,현우(6.12%),32
4,경상남도,2017,남성,서준,서준(5.93%),31
5,경상남도,2017,남성,지훈,지훈(5.74%),30
6,경상남도,2017,남성,건우,건우(5.54%),29
7,경상남도,2017,남성,도윤,도윤(5.35%),28
7,경상남도,2017,남성,정우,정우(5.35%),28
9,경상남도,2017,남성,재원,재원(5.16%),27
10,경상남도,2017,남성,우진,우진(4.78%),25
11,경상남도,2017,남성,민재,민재(4.59%),24
12,경상남도,2017,남성,민성,민성(4.40%),23
12,경상남도,2017,남성,선우,선우(4.40%),23
12,경상남도,2017,남성,주원,주원(4.40%),23
15,경상남도,2017,남성,승우,승우(4.21%),22
15,경상남도,2017,남성,지환,지환(4.21%),22
17,경상남도,2017,남성,성현,성현(4.02%),21
17,경상남도,2017,남성,현준,현준(4.02%),21
19,경상남도,2017,남성,성민,성민(3.82%),20
19,경상남도,2017,남성,준혁,준혁(3.82%),20
20,경상남도,2017,남성,기타,기타(87.09%),"3,528"
1,제주특별자치도,2017,남성,민준,민준(8.43%),7
2,제주특별자치도,2017,남성,도현,도현(7.23%),6
2,제주특별자치도,2017,남성,주현,주현(7.23%),6
4,제주특별자치도,2017,남성,우진,우진(6.02%),5
4,제주특별자치도,2017,남성,준혁,준혁(6.02%),5
4,제주특별자치도,2017,남성,지환,지환(6.02%),5
4,제주특별자치도,2017,남성,현석,현석(6.02%),5
8,제주특별자치도,2017,남성,건우,건우(4.82%),4
8,제주특별자치도,2017,남성,민규,민규(4.82%),4
8,제주특별자치도,2017,남성,서준,서준(4.82%),4
8,제주특별자치도,2017,남성,요한,요한(4.82%),4
8,제주특별자치도,2017,남성,준영,준영(4.82%),4
13,제주특별자치도,2017,남성,강민,강민(3.61%),3
13,제주특별자치도,2017,남성,도원,도원(3.61%),3
13,제주특별자치도,2017,남성,도윤,도윤(3.61%),3
13,제주특별자치도,2017,남성,민서,민서(3.61%),3
13,제주특별자치도,2017,남성,정훈,정훈(3.61%),3
13,제주특별자치도,2017,남성,지윤,지윤(3.61%),3
13,제주특별자치도,2017,남성,태호,태호(3.61%),3
13,제주특별자치도,2017,남성,현수,현수(3.61%),3
14,제주특별자치도,2017,남성,기타,기타(85.59%),493
1,서울특별시,2018,남성,지원,지원(8.13%),207
2,서울특별시,2018,남성,지안,지안(6.83%),174
3,서울특별시,2018,남성,서현,서현(6.68%),170
4,서울특별시,2018,남성,수연,수연(6.28%),160
5,서울특별시,2018,남성,서연,서연(5.89%),150
6,서울특별시,2018,남성,유진,유진(5.85%),149
7,서울특별시,2018,남성,서윤,서윤(5.46%),139
8,서울특별시,2018,남성,수현,수현(5.34%),136
9,서울특별시,2018,남성,지윤,지윤(5.15%),131
10,서울특별시,2018,남성,지우,지우(4.60%),117
11,서울특별시,2018,남성,서영,서영(4.48%),114
12,서울특별시,2018,남성,지연,지연(4.20%),107
12,서울특별시,2018,남성,채원,채원(4.20%),107
14,서울특별시,2018,남성,도연,도연(4.08%),104
15,서울특별시,2018,남성,주원,주원(4.05%),103
16,서울특별시,2018,남성,서진,서진(3.81%),97
16,서울특별시,2018,남성,주연,주연(3.81%),97
16,서울특별시,2018,남성,지현,지현(3.81%),97
19,서울특별시,2018,남성,윤서,윤서(3.77%),96
20,서울특별시,2018,남성,민정,민정(3.57%),91
21,서울특별시,2018,남성,기타,기타(89.24%),"21,105"
1,부산광역시,2018,남성,지원,지원(7.29%),82
2,부산광역시,2018,남성,지안,지안(7.20%),81
3,부산광역시,2018,남성,서연,서연(6.93%),78
4,부산광역시,2018,남성,도연,도연(5.24%),59
5,부산광역시,2018,남성,민정,민정(5.16%),58
5,부산광역시,2018,남성,서현,서현(5.16%),58
5,부산광역시,2018,남성,수연,수연(5.16%),58
5,부산광역시,2018,남성,채원,채원(5.16%),58
9,부산광역시,2018,남성,주원,주원(4.98%),56
10,부산광역시,2018,남성,지윤,지윤(4.89%),55
11,부산광역시,2018,남성,수현,수현(4.62%),52
11,부산광역시,2018,남성,정원,정원(4.62%),52
13,부산광역시,2018,남성,서영,서영(4.53%),51
14,부산광역시,2018,남성,유진,유진(4.44%),50
14,부산광역시,2018,남성,지유,지유(4.44%),50
16,부산광역시,2018,남성,서윤,서윤(4.36%),49
17,부산광역시,2018,남성,민서,민서(4.27%),48
18,부산광역시,2018,남성,도경,도경(4.09%),46
19,부산광역시,2018,남성,유정,유정(3.82%),43
20,부산광역시,2018,남성,연우,연우(3.64%),41
21,부산광역시,2018,남성,기타,기타(88.83%),"8,944"
1,대구광역시,2018,남성,지안,지안(9.67%),61
2,대구광역시,2018,남성,서현,서현(7.13%),45
3,대구광역시,2018,남성,수현,수현(6.34%),40
4,대구광역시,2018,남성,지원,지원(5.86%),37
5,대구광역시,2018,남성,지현,지현(5.71%),36
6,대구광역시,2018,남성,서연,서연(5.39%),34
6,대구광역시,2018,남성,수연,수연(5.39%),34
8,대구광역시,2018,남성,도연,도연(5.07%),32
9,대구광역시,2018,남성,서윤,서윤(4.60%),29
10,대구광역시,2018,남성,주원,주원(4.44%),28
11,대구광역시,2018,남성,규리,규리(4.28%),27
11,대구광역시,2018,남성,시현,시현(4.28%),27
13,대구광역시,2018,남성,나경,나경(4.12%),26
13,대구광역시,2018,남성,도경,도경(4.12%),26
13,대구광역시,2018,남성,수민,수민(4.12%),26
16,대구광역시,2018,남성,나윤,나윤(3.96%),25
16,대구광역시,2018,남성,민서,민서(3.96%),25
16,대구광역시,2018,남성,연우,연우(3.96%),25
19,대구광역시,2018,남성,정원,정원(3.80%),24
19,대구광역시,2018,남성,지우,지우(3.80%),24
20,대구광역시,2018,남성,기타,기타(88.85%),"5,030"
1,인천광역시,2018,남성,지원,지원(6.91%),43
2,인천광역시,2018,남성,지안,지안(6.43%),40
3,인천광역시,2018,남성,수연,수연(6.11%),38
4,인천광역시,2018,남성,서연,서연(5.79%),36
5,인천광역시,2018,남성,서영,서영(5.63%),35
5,인천광역시,2018,남성,서현,서현(5.63%),35
5,인천광역시,2018,남성,유진,유진(5.63%),35
8,인천광역시,2018,남성,도연,도연(5.47%),34
9,인천광역시,2018,남성,서윤,서윤(4.98%),31
10,인천광역시,2018,남성,지연,지연(4.82%),30
10,인천광역시,2018,남성,지윤,지윤(4.82%),30
12,인천광역시,2018,남성,민주,민주(4.66%),29
12,인천광역시,2018,남성,수현,수현(4.66%),29
14,인천광역시,2018,남성,지우,지우(4.50%),28
14,인천광역시,2018,남성,지현,지현(4.50%),28
16,인천광역시,2018,남성,민서,민서(4.18%),26
16,인천광역시,2018,남성,민정,민정(4.18%),26
18,인천광역시,2018,남성,서진,서진(4.02%),25
19,인천광역시,2018,남성,시현,시현(3.54%),22
19,인천광역시,2018,남성,채원,채원(3.54%),22
20,인천광역시,2018,남성,기타,기타(88.77%),"4,915"
1,광주광역시,2018,남성,지안,지안(9.98%),43
2,광주광역시,2018,남성,서윤,서윤(8.82%),38
3,광주광역시,2018,남성,지원,지원(6.96%),30
4,광주광역시,2018,남성,수연,수연(6.50%),28
5,광주광역시,2018,남성,서연,서연(5.80%),25
6,광주광역시,2018,남성,민준,민준(4.87%),21
6,광주광역시,2018,남성,연우,연우(4.87%),21
8,광주광역시,2018,남성,유진,유진(4.64%),20
9,광주광역시,2018,남성,지영,지영(4.41%),19
10,광주광역시,2018,남성,민서,민서(4.18%),18
10,광주광역시,2018,남성,연주,연주(4.18%),18
10,광주광역시,2018,남성,지우,지우(4.18%),18
13,광주광역시,2018,남성,서현,서현(3.94%),17
13,광주광역시,2018,남성,수현,수현(3.94%),17
13,광주광역시,2018,남성,지유,지유(3.94%),17
13,광주광역시,2018,남성,지은,지은(3.94%),17
17,광주광역시,2018,남성,서영,서영(3.71%),16
17,광주광역시,2018,남성,서우,서우(3.71%),16
17,광주광역시,2018,남성,지윤,지윤(3.71%),16
17,광주광역시,2018,남성,채원,채원(3.71%),16
18,광주광역시,2018,남성,기타,기타(88.87%),"3,440"
1,대전광역시,2018,남성,서윤,서윤(7.32%),30
2,대전광역시,2018,남성,지안,지안(7.07%),29
3,대전광역시,2018,남성,수연,수연(6.59%),27
3,대전광역시,2018,남성,지원,지원(6.59%),27
5,대전광역시,2018,남성,서연,서연(5.61%),23
5,대전광역시,2018,남성,지연,지연(5.61%),23
7,대전광역시,2018,남성,서현,서현(4.88%),20
7,대전광역시,2018,남성,수현,수현(4.88%),20
7,대전광역시,2018,남성,유진,유진(4.88%),20
7,대전광역시,2018,남성,지현,지현(4.88%),20
11,대전광역시,2018,남성,도윤,도윤(4.63%),19
11,대전광역시,2018,남성,도현,도현(4.63%),19
11,대전광역시,2018,남성,서영,서영(4.63%),19
11,대전광역시,2018,남성,지윤,지윤(4.63%),19
15,대전광역시,2018,남성,민준,민준(4.39%),18
16,대전광역시,2018,남성,민정,민정(4.15%),17
17,대전광역시,2018,남성,민경,민경(3.66%),15
17,대전광역시,2018,남성,민서,민서(3.66%),15
17,대전광역시,2018,남성,지영,지영(3.66%),15
17,대전광역시,2018,남성,지은,지은(3.66%),15
18,대전광역시,2018,남성,기타,기타(88.05%),"3,021"
1,울산광역시,2018,남성,지원,지원(10.05%),37
2,울산광역시,2018,남성,지안,지안(6.52%),24
3,울산광역시,2018,남성,수연,수연(6.25%),23
4,울산광역시,2018,남성,도연,도연(5.98%),22
5,울산광역시,2018,남성,채원,채원(5.71%),21
6,울산광역시,2018,남성,민주,민주(5.43%),20
7,울산광역시,2018,남성,수현,수현(5.16%),19
7,울산광역시,2018,남성,유진,유진(5.16%),19
9,울산광역시,2018,남성,현우,현우(4.89%),18
10,울산광역시,2018,남성,나경,나경(4.62%),17
10,울산광역시,2018,남성,서진,서진(4.62%),17
10,울산광역시,2018,남성,지윤,지윤(4.62%),17
13,울산광역시,2018,남성,규리,규리(4.35%),16
13,울산광역시,2018,남성,서현,서현(4.35%),16
15,울산광역시,2018,남성,수민,수민(4.08%),15
16,울산광역시,2018,남성,도현,도현(3.80%),14
16,울산광역시,2018,남성,정민,정민(3.80%),14
18,울산광역시,2018,남성,도경,도경(3.53%),13
18,울산광역시,2018,남성,지아,지아(3.53%),13
18,울산광역시,2018,남성,지우,지우(3.53%),13
19,울산광역시,2018,남성,기타,기타(88.25%),"2,765"
1,세종특별자치시,2018,남성,유진,유진(7.00%),7
1,세종특별자치시,2018,남성,지윤,지윤(7.00%),7
1,세종특별자치시,2018,남성,지현,지현(7.00%),7
4,세종특별자치시,2018,남성,수연,수연(6.00%),6
4,세종특별자치시,2018,남성,지민,지민(6.00%),6
4,세종특별자치시,2018,남성,지수,지수(6.00%),6
7,세종특별자치시,2018,남성,규리,규리(5.00%),5
7,세종특별자치시,2018,남성,도연,도연(5.00%),5
7,세종특별자치시,2018,남성,서영,서영(5.00%),5
7,세종특별자치시,2018,남성,윤주,윤주(5.00%),5
7,세종특별자치시,2018,남성,주하,주하(5.00%),5
12,세종특별자치시,2018,남성,서하,서하(4.00%),4
12,세종특별자치시,2018,남성,서현,서현(4.00%),4
12,세종특별자치시,2018,남성,수아,수아(4.00%),4
12,세종특별자치시,2018,남성,승연,승연(4.00%),4
12,세종특별자치시,2018,남성,시우,시우(4.00%),4
12,세종특별자치시,2018,남성,연우,연우(4.00%),4
12,세종특별자치시,2018,남성,정민,정민(4.00%),4
12,세종특별자치시,2018,남성,지은,지은(4.00%),4
12,세종특별자치시,2018,남성,지한,지한(4.00%),4
13,세종특별자치시,2018,남성,기타,기타(85.71%),600
1,경기도,2018,남성,지원,지원(7.81%),229
2,경기도,2018,남성,서연,서연(7.43%),218
3,경기도,2018,남성,지안,지안(6.61%),194
4,경기도,2018,남성,수연,수연(6.48%),190
5,경기도,2018,남성,유진,유진(5.80%),170
6,경기도,2018,남성,서현,서현(5.76%),169
7,경기도,2018,남성,서윤,서윤(5.32%),156
8,경기도,2018,남성,지윤,지윤(5.01%),147
9,경기도,2018,남성,수현,수현(4.64%),136
9,경기도,2018,남성,지우,지우(4.64%),136
11,경기도,2018,남성,서영,서영(4.50%),132
12,경기도,2018,남성,지영,지영(4.40%),129
13,경기도,2018,남성,지현,지현(4.33%),127
14,경기도,2018,남성,도연,도연(4.30%),126
15,경기도,2018,남성,유정,유정(4.26%),125
16,경기도,2018,남성,민정,민정(3.99%),117
17,경기도,2018,남성,정원,정원(3.82%),112
18,경기도,2018,남성,지연,지연(3.68%),108
19,경기도,2018,남성,채원,채원(3.65%),107
20,경기도,2018,남성,민주,민주(3.58%),105
21,경기도,2018,남성,기타,기타(88.92%),"23,527"
1,강원도,2018,남성,지원,지원(7.42%),35
2,강원도,2018,남성,서연,서연(6.78%),32
3,강원도,2018,남성,도연,도연(6.14%),29
3,강원도,2018,남성,서윤,서윤(6.14%),29
5,강원도,2018,남성,수연,수연(5.51%),26
6,강원도,2018,남성,민정,민정(5.30%),25
6,강원도,2018,남성,지안,지안(5.30%),25
8,강원도,2018,남성,민서,민서(4.87%),23
8,강원도,2018,남성,유진,유진(4.87%),23
10,강원도,2018,남성,서현,서현(4.66%),22
10,강원도,2018,남성,수현,수현(4.66%),22
10,강원도,2018,남성,지윤,지윤(4.66%),22
13,강원도,2018,남성,민준,민준(4.45%),21
13,강원도,2018,남성,채원,채원(4.45%),21
15,강원도,2018,남성,연우,연우(4.24%),20
15,강원도,2018,남성,정원,정원(4.24%),20
15,강원도,2018,남성,주원,주원(4.24%),20
18,강원도,2018,남성,도경,도경(4.03%),19
18,강원도,2018,남성,유주,유주(4.03%),19
18,강원도,2018,남성,채윤,채윤(4.03%),19
19,강원도,2018,남성,기타,기타(89.81%),"4,160"
1,충청북도,2018,남성,지안,지안(7.75%),44
2,충청북도,2018,남성,서윤,서윤(7.57%),43
3,충청북도,2018,남성,지원,지원(6.51%),37
4,충청북도,2018,남성,서연,서연(6.34%),36
5,충청북도,2018,남성,수연,수연(5.28%),30
5,충청북도,2018,남성,수현,수현(5.28%),30
5,충청북도,2018,남성,유진,유진(5.28%),30
8,충청북도,2018,남성,민정,민정(5.11%),29
9,충청북도,2018,남성,서현,서현(4.75%),27
9,충청북도,2018,남성,유정,유정(4.75%),27
11,충청북도,2018,남성,도연,도연(4.40%),25
11,충청북도,2018,남성,민준,민준(4.40%),25
11,충청북도,2018,남성,지우,지우(4.40%),25
14,충청북도,2018,남성,서준,서준(4.23%),24
14,충청북도,2018,남성,윤서,윤서(4.23%),24
14,충청북도,2018,남성,지연,지연(4.23%),24
17,충청북도,2018,남성,주연,주연(4.05%),23
18,충청북도,2018,남성,민경,민경(3.87%),22
18,충청북도,2018,남성,서영,서영(3.87%),22
20,충청북도,2018,남성,지민,지민(3.70%),21
21,충청북도,2018,남성,기타,기타(89.20%),"4,692"
1,충청남도,2018,남성,서연,서연(10.16%),70
2,충청남도,2018,남성,지원,지원(7.40%),51
